<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.30	09:28:00	4071.601	4072.116	4069.153	4069.420	183	0	240
2026.07.30	09:29:00	4069.532	4069.614	4067.164	4067.451	195	0	240
2026.07.30	09:30:00	4067.754	4068.284	4063.849	4064.994	319	0	240
2026.07.30	09:31:00	4065.045	4065.473	4063.983	4064.694	211	0	240
2026.07.30	09:32:00	4064.509	4064.547	4060.608	4061.384	328	0	240
2026.07.30	09:33:00	4061.688	4063.566	4061.205	4063.158	280	0	240
2026.07.30	09:34:00	4063.208	4066.274	4062.687	4066.097	322	0	240
2026.07.30	09:35:00	4066.171	4066.510	4065.055	4065.319	250	0	240
2026.07.30	09:36:00	4065.589	4068.105	4065.181	4067.851	267	0	240
2026.07.30	09:37:00	4067.900	4069.258	4066.404	4066.836	261	0	240
2026.07.30	09:38:00	4066.800	4067.355	4065.489	4065.778	251	0	240
2026.07.30	09:39:00	4065.832	4066.519	4065.025	4065.081	222	0	240
2026.07.30	09:40:00	4065.373	4065.962	4064.364	4064.516	201	0	240
2026.07.30	09:41:00	4064.568	4065.947	4064.309	4064.322	201	0	240
2026.07.30	09:42:00	4064.388	4065.744	4064.277	4065.558	225	0	240
2026.07.30	09:43:00	4065.356	4066.063	4064.818	4065.362	210	0	240
2026.07.30	09:44:00	4065.312	4065.937	4064.753	4065.600	215	0	240
2026.07.30	09:45:00	4065.462	4065.659	4063.689	4064.043	195	0	240
2026.07.30	09:46:00	4064.087	4065.653	4063.767	4065.450	149	0	240
2026.07.30	09:47:00	4065.498	4066.690	4065.147	4066.315	171	0	240
2026.07.30	09:48:00	4066.166	4067.531	4066.166	4066.971	197	0	240
2026.07.30	09:49:00	4066.854	4069.371	4066.329	4069.113	169	0	240
2026.07.30	09:50:00	4069.356	4070.875	4069.162	4069.916	277	0	240
2026.07.30	09:51:00	4069.920	4073.171	4069.920	4071.486	262	0	240
2026.07.30	09:52:00	4071.611	4071.885	4069.919	4070.143	156	0	240
2026.07.30	09:53:00	4069.839	4070.644	4069.136	4069.219	141	0	240
2026.07.30	09:54:00	4069.272	4069.557	4066.877	4066.989	203	0	240
2026.07.30	09:55:00	4066.925	4067.292	4066.179	4066.572	168	0	240
2026.07.30	09:56:00	4066.570	4066.768	4064.474	4064.970	191	0	240
2026.07.30	09:57:00	4064.899	4065.774	4064.899	4065.344	156	0	240
2026.07.30	09:58:00	4065.290	4065.605	4064.329	4064.841	124	0	240
2026.07.30	09:59:00	4064.792	4065.292	4062.185	4063.442	263	0	240
2026.07.30	10:00:00	4063.515	4064.894	4062.839	4064.187	311	0	240
2026.07.30	10:01:00	4064.464	4067.407	4063.942	4066.421	263	0	240
2026.07.30	10:02:00	4066.474	4068.202	4066.041	4067.017	245	0	240
2026.07.30	10:03:00	4066.884	4068.098	4066.570	4067.071	249	0	240
2026.07.30	10:04:00	4067.019	4067.074	4064.742	4064.742	257	0	240
2026.07.30	10:05:00	4064.944	4066.024	4064.548	4065.665	187	0	240
2026.07.30	10:06:00	4065.644	4067.320	4065.644	4067.320	114	0	240
2026.07.30	10:07:00	4067.064	4069.897	4066.712	4069.217	191	0	240
2026.07.30	10:08:00	4069.167	4070.753	4068.761	4070.267	200	0	240
2026.07.30	10:09:00	4070.335	4072.356	4069.750	4071.219	284	0	240
2026.07.30	10:10:00	4071.169	4074.803	4070.582	4071.107	525	0	240
2026.07.30	10:11:00	4071.173	4072.243	4069.070	4069.216	326	0	240
2026.07.30	10:12:00	4068.999	4069.102	4064.150	4066.919	555	0	240
2026.07.30	10:13:00	4066.968	4067.967	4065.487	4067.699	375	0	240
2026.07.30	10:14:00	4067.722	4068.848	4066.948	4068.367	309	0	240
2026.07.30	10:15:00	4068.421	4073.377	4067.418	4073.276	394	0	240
2026.07.30	10:16:00	4073.076	4077.646	4072.594	4075.003	667	0	240
2026.07.30	10:17:00	4075.095	4076.065	4073.865	4074.015	412	0	240
2026.07.30	10:18:00	4073.731	4075.539	4073.682	4075.265	223	0	240
2026.07.30	10:19:00	4075.342	4076.796	4074.373	4075.491	312	0	240
2026.07.30	10:20:00	4075.633	4076.077	4074.280	4075.741	310	0	240
2026.07.30	10:21:00	4075.740	4076.589	4074.307	4075.743	333	0	240
2026.07.30	10:22:00	4075.686	4077.147	4074.087	4076.536	256	0	240
2026.07.30	10:23:00	4076.539	4077.432	4074.601	4075.275	243	0	240
2026.07.30	10:24:00	4075.287	4076.145	4074.762	4076.087	232	0	240
2026.07.30	10:25:00	4076.139	4077.769	4075.495	4076.344	299	0	240
2026.07.30	10:26:00	4076.505	4076.895	4075.707	4075.956	254	0	240
2026.07.30	10:27:00	4075.960	4076.502	4075.142	4075.481	191	0	240
2026.07.30	10:28:00	4075.532	4076.719	4075.193	4075.955	166	0	240
2026.07.30	10:29:00	4076.012	4077.155	4075.875	4076.415	173	0	240
2026.07.30	10:30:00	4076.477	4076.761	4075.103	4076.046	258	0	240
2026.07.30	10:31:00	4075.857	4079.284	4075.857	4077.445	341	0	240
2026.07.30	10:32:00	4077.395	4078.000	4076.711	4077.246	185	0	240
2026.07.30	10:33:00	4077.389	4078.985	4076.959	4077.727	258	0	240
2026.07.30	10:34:00	4077.672	4078.514	4076.649	4077.480	254	0	240
2026.07.30	10:35:00	4077.495	4080.655	4077.112	4079.472	276	0	240
2026.07.30	10:36:00	4079.521	4081.462	4079.093	4079.845	285	0	240
2026.07.30	10:37:00	4079.894	4080.190	4077.404	4077.583	235	0	240
2026.07.30	10:38:00	4077.522	4078.054	4076.774	4076.871	200	0	240
2026.07.30	10:39:00	4076.967	4078.142	4076.541	4076.963	196	0	240
2026.07.30	10:40:00	4076.953	4081.110	4076.665	4080.574	425	0	240
2026.07.30	10:41:00	4080.525	4081.551	4079.293	4079.343	409	0	240
2026.07.30	10:42:00	4079.328	4080.301	4078.783	4079.707	286	0	240
2026.07.30	10:43:00	4079.760	4082.782	4079.107	4081.821	351	0	240
2026.07.30	10:44:00	4081.874	4081.967	4079.650	4081.232	391	0	240
2026.07.30	10:45:00	4080.910	4083.063	4080.506	4082.566	267	0	240
2026.07.30	10:46:00	4082.516	4082.787	4081.508	4081.828	267	0	240
2026.07.30	10:47:00	4081.775	4081.775	4080.099	4081.590	190	0	240
2026.07.30	10:48:00	4081.588	4081.635	4079.887	4080.241	186	0	240
2026.07.30	10:49:00	4080.189	4080.556	4079.507	4079.823	156	0	240
2026.07.30	10:50:00	4079.799	4081.669	4079.110	4080.685	332	0	240
2026.07.30	10:51:00	4080.616	4080.616	4078.206	4078.780	307	0	240
2026.07.30	10:52:00	4078.866	4079.878	4078.458	4078.791	248	0	240
2026.07.30	10:53:00	4078.900	4079.524	4078.045	4079.352	236	0	240
2026.07.30	10:54:00	4079.302	4079.987	4078.786	4079.045	170	0	240
2026.07.30	10:55:00	4079.103	4080.031	4078.122	4078.404	240	0	240
2026.07.30	10:56:00	4078.418	4079.315	4078.176	4078.973	200	0	240
2026.07.30	10:57:00	4079.116	4079.849	4078.159	4078.191	111	0	240
2026.07.30	10:58:00	4078.243	4079.464	4078.243	4078.974	102	0	240
2026.07.30	10:59:00	4078.965	4079.623	4078.067	4078.067	101	0	240
2026.07.30	11:00:00	4078.103	4079.803	4077.728	4078.735	245	0	240
2026.07.30	11:01:00	4078.804	4079.565	4078.280	4078.983	142	0	240
2026.07.30	11:02:00	4078.759	4079.226	4077.617	4078.315	128	0	240
2026.07.30	11:03:00	4078.324	4081.118	4077.801	4079.027	293	0	240
2026.07.30	11:04:00	4078.965	4079.775	4078.269	4078.775	238	0	240
2026.07.30	11:05:00	4078.912	4080.255	4078.679	4079.842	240	0	240
2026.07.30	11:06:00	4079.905	4080.997	4079.220	4080.987	237	0	240
2026.07.30	11:07:00	4080.973	4082.719	4080.536	4081.218	258	0	240
2026.07.30	11:08:00	4081.165	4081.953	4079.871	4080.469	248	0	240
2026.07.30	11:09:00	4080.492	4082.449	4080.221	4081.714	184	0	240
2026.07.30	11:10:00	4081.797	4082.719	4081.602	4081.715	198	0	240
2026.07.30	11:11:00	4081.755	4082.644	4081.693	4082.299	163	0	240
2026.07.30	11:12:00	4082.361	4082.804	4081.034	4081.425	218	0	240
2026.07.30	11:13:00	4081.367	4081.367	4078.750	4079.314	193	0	240
2026.07.30	11:14:00	4079.371	4080.384	4078.916	4079.763	203	0	240
2026.07.30	11:15:00	4079.806	4081.468	4079.121	4080.570	204	0	240
2026.07.30	11:16:00	4080.766	4081.700	4079.467	4081.523	194	0	240
2026.07.30	11:17:00	4081.574	4081.832	4080.699	4080.816	183	0	240
2026.07.30	11:18:00	4081.069	4081.226	4079.536	4079.536	191	0	240
2026.07.30	11:19:00	4079.758	4080.309	4078.014	4078.098	168	0	240
2026.07.30	11:20:00	4078.118	4078.637	4077.253	4077.494	126	0	240
2026.07.30	11:21:00	4077.438	4077.935	4076.513	4077.935	254	0	240
2026.07.30	11:22:00	4077.698	4079.112	4077.179	4078.802	207	0	240
2026.07.30	11:23:00	4078.751	4080.123	4078.751	4079.506	183	0	240
2026.07.30	11:24:00	4079.560	4081.571	4079.299	4081.162	162	0	240
2026.07.30	11:25:00	4081.156	4081.808	4079.613	4079.874	201	0	240
2026.07.30	11:26:00	4079.810	4080.216	4077.133	4077.211	216	0	240
2026.07.30	11:27:00	4077.311	4078.016	4076.774	4076.900	152	0	240
2026.07.30	11:28:00	4076.948	4077.561	4076.589	4077.245	157	0	240
2026.07.30	11:29:00	4077.117	4077.603	4076.572	4077.555	153	0	240
2026.07.30	11:30:00	4077.545	4078.706	4076.392	4076.810	229	0	240
2026.07.30	11:31:00	4076.891	4077.566	4076.396	4076.917	234	0	240
2026.07.30	11:32:00	4076.969	4077.851	4076.034	4076.682	252	0	240
2026.07.30	11:33:00	4076.705	4077.935	4076.443	4077.684	200	0	240
2026.07.30	11:34:00	4077.804	4078.017	4076.287	4077.357	188	0	240
2026.07.30	11:35:00	4077.221	4077.719	4076.741	4077.584	203	0	240
2026.07.30	11:36:00	4077.515	4078.809	4077.417	4078.223	119	0	240
2026.07.30	11:37:00	4078.516	4078.695	4077.594	4078.402	151	0	240
2026.07.30	11:38:00	4078.153	4079.174	4077.250	4078.853	143	0	240
2026.07.30	11:39:00	4078.906	4079.481	4077.483	4077.766	138	0	240
2026.07.30	11:40:00	4077.461	4078.132	4076.778	4077.736	135	0	240
2026.07.30	11:41:00	4077.789	4078.667	4077.789	4078.307	169	0	240
2026.07.30	11:42:00	4078.243	4078.514	4077.443	4078.134	165	0	240
2026.07.30	11:43:00	4078.199	4079.406	4077.951	4078.956	167	0	240
2026.07.30	11:44:00	4078.879	4079.075	4077.213	4077.521	178	0	240
2026.07.30	11:45:00	4077.540	4077.866	4076.258	4077.096	174	0	240
2026.07.30	11:46:00	4076.899	4077.311	4075.603	4076.779	188	0	240
2026.07.30	11:47:00	4076.564	4077.409	4076.331	4077.299	112	0	240
2026.07.30	11:48:00	4077.185	4077.511	4076.314	4077.246	129	0	240
2026.07.30	11:49:00	4077.504	4077.570	4076.321	4076.602	128	0	240
2026.07.30	11:50:00	4076.657	4077.919	4076.309	4077.182	173	0	240
2026.07.30	11:51:00	4077.232	4078.346	4076.794	4077.231	176	0	240
2026.07.30	11:52:00	4077.191	4078.327	4076.808	4078.078	184	0	240
2026.07.30	11:53:00	4078.051	4079.363	4077.902	4078.835	203	0	240
2026.07.30	11:54:00	4078.760	4080.590	4078.374	4080.186	212	0	240
2026.07.30	11:55:00	4080.137	4080.356	4078.908	4078.908	236	0	240
2026.07.30	11:56:00	4078.926	4079.784	4078.220	4078.680	164	0	240
2026.07.30	11:57:00	4078.621	4079.806	4077.100	4077.519	142	0	240
2026.07.30	11:58:00	4077.766	4078.040	4076.946	4077.155	150	0	240
2026.07.30	11:59:00	4077.155	4077.991	4076.661	4077.621	149	0	240
2026.07.30	12:00:00	4077.481	4078.593	4076.631	4076.637	178	0	240
2026.07.30	12:01:00	4076.637	4076.897	4074.558	4074.921	145	0	240
2026.07.30	12:02:00	4074.994	4076.540	4074.674	4076.104	123	0	240
2026.07.30	12:03:00	4075.869	4077.286	4075.767	4076.692	231	0	240
2026.07.30	12:04:00	4077.056	4079.576	4076.310	4078.260	258	0	240
2026.07.30	12:05:00	4078.299	4081.392	4078.299	4080.849	190	0	240
2026.07.30	12:06:00	4080.795	4082.126	4080.026	4081.774	210	0	240
2026.07.30	12:07:00	4081.812	4082.320	4079.812	4081.750	181	0	240
2026.07.30	12:08:00	4081.623	4082.382	4081.401	4081.977	166	0	240
2026.07.30	12:09:00	4082.091	4082.539	4080.897	4081.776	200	0	240
2026.07.30	12:10:00	4081.574	4081.750	4080.138	4080.846	200	0	240
2026.07.30	12:11:00	4080.906	4081.241	4075.766	4076.011	308	0	240
2026.07.30	12:12:00	4075.928	4077.172	4074.840	4075.707	329	0	240
2026.07.30	12:13:00	4075.825	4077.472	4075.519	4076.983	274	0	240
2026.07.30	12:14:00	4077.037	4080.406	4076.794	4078.637	301	0	240
2026.07.30	12:15:00	4078.695	4078.816	4074.762	4075.004	251	0	240
2026.07.30	12:16:00	4074.934	4076.065	4074.073	4075.271	287	0	240
2026.07.30	12:17:00	4075.325	4075.551	4073.695	4074.938	260	0	240
2026.07.30	12:18:00	4074.999	4074.999	4072.810	4074.416	206	0	240
2026.07.30	12:19:00	4074.476	4075.442	4073.880	4075.162	232	0	240
2026.07.30	12:20:00	4074.857	4075.366	4072.738	4073.272	390	0	240
2026.07.30	12:21:00	4073.471	4073.959	4072.404	4072.404	261	0	240
2026.07.30	12:22:00	4072.348	4073.652	4071.530	4072.356	292	0	240
2026.07.30	12:23:00	4072.454	4075.438	4072.318	4074.433	249	0	240
2026.07.30	12:24:00	4074.473	4076.531	4074.104	4076.249	216	0	240
2026.07.30	12:25:00	4076.447	4079.318	4076.337	4078.447	322	0	240
2026.07.30	12:26:00	4078.235	4081.339	4078.235	4080.789	183	0	240
2026.07.30	12:27:00	4080.846	4080.846	4079.325	4080.023	173	0	240
2026.07.30	12:28:00	4079.960	4080.011	4078.836	4079.298	177	0	240
2026.07.30	12:29:00	4079.300	4079.428	4076.623	4077.244	204	0	240
2026.07.30	12:30:00	4077.105	4086.886	4077.105	4079.579	372	0	240
2026.07.30	12:31:00	4079.569	4080.403	4071.838	4072.563	324	0	240
2026.07.30	12:32:00	4072.761	4075.098	4071.715	4074.534	225	0	240
2026.07.30	12:33:00	4074.586	4075.639	4071.557	4072.925	471	0	240
2026.07.30	12:34:00	4072.982	4075.158	4072.693	4073.706	497	0	240
2026.07.30	12:35:00	4073.656	4075.908	4072.862	4075.446	459	0	240
2026.07.30	12:36:00	4075.534	4076.474	4071.767	4073.538	589	0	240
2026.07.30	12:37:00	4073.446	4077.576	4073.316	4075.429	584	0	240
2026.07.30	12:38:00	4075.373	4076.611	4073.790	4076.428	578	0	240
2026.07.30	12:39:00	4076.335	4078.301	4074.264	4077.686	435	0	240
2026.07.30	12:40:00	4077.751	4078.203	4073.788	4074.179	537	0	240
2026.07.30	12:41:00	4074.112	4081.229	4074.112	4077.807	482	0	240
2026.07.30	12:42:00	4077.777	4081.916	4077.687	4078.869	706	0	240
2026.07.30	12:43:00	4079.019	4079.140	4074.769	4077.121	556	0	240
2026.07.30	12:44:00	4077.073	4078.253	4075.970	4077.241	453	0	240
2026.07.30	12:45:00	4077.300	4079.552	4076.587	4077.420	508	0	240
2026.07.30	12:46:00	4077.476	4079.201	4075.603	4076.583	517	0	240
2026.07.30	12:47:00	4076.533	4076.533	4072.923	4074.285	417	0	240
2026.07.30	12:48:00	4074.341	4075.464	4074.174	4074.588	347	0	240
2026.07.30	12:49:00	4074.639	4075.433	4073.747	4075.433	319	0	240
2026.07.30	12:50:00	4075.483	4076.988	4073.821	4074.397	431	0	240
2026.07.30	12:51:00	4074.343	4074.343	4071.231	4071.817	439	0	240
2026.07.30	12:52:00	4071.693	4072.234	4068.472	4069.373	508	0	240
2026.07.30	12:53:00	4069.483	4070.120	4067.032	4067.888	390	0	240
2026.07.30	12:54:00	4067.828	4071.802	4067.703	4069.810	459	0	240
2026.07.30	12:55:00	4069.723	4070.527	4069.178	4069.723	356	0	240
2026.07.30	12:56:00	4069.990	4070.578	4068.223	4070.476	350	0	240
2026.07.30	12:57:00	4070.679	4073.689	4069.835	4072.016	372	0	240
2026.07.30	12:58:00	4071.891	4073.380	4071.160	4071.647	302	0	240
2026.07.30	12:59:00	4071.451	4072.178	4068.660	4068.660	356	0	240
2026.07.30	13:00:00	4068.966	4070.562	4064.935	4070.048	1191	0	240
2026.07.30	13:01:00	4069.934	4073.070	4069.934	4070.888	799	0	240
2026.07.30	13:02:00	4070.978	4074.038	4070.500	4071.184	690	0	240
2026.07.30	13:03:00	4071.436	4072.339	4068.756	4068.911	567	0	240
2026.07.30	13:04:00	4068.960	4069.708	4066.271	4068.304	603	0	240
2026.07.30	13:05:00	4068.355	4070.515	4067.889	4068.742	420	0	240
2026.07.30	13:06:00	4068.541	4069.948	4066.419	4069.449	547	0	240
2026.07.30	13:07:00	4069.508	4076.430	4069.430	4075.518	867	0	240
2026.07.30	13:08:00	4075.581	4076.724	4074.238	4076.410	522	0	240
2026.07.30	13:09:00	4076.614	4076.614	4073.349	4073.454	423	0	240
2026.07.30	13:10:00	4073.591	4074.004	4070.534	4070.534	439	0	240
2026.07.30	13:11:00	4070.712	4072.846	4069.648	4071.495	425	0	240
2026.07.30	13:12:00	4071.559	4073.406	4070.913	4072.552	348	0	240
2026.07.30	13:13:00	4072.682	4076.537	4072.493	4075.373	549	0	240
2026.07.30	13:14:00	4075.322	4076.743	4074.092	4076.743	432	0	240
2026.07.30	13:15:00	4076.543	4077.489	4074.978	4075.645	410	0	240
2026.07.30	13:16:00	4075.655	4076.778	4074.309	4075.268	468	0	240
2026.07.30	13:17:00	4075.318	4075.866	4074.190	4075.412	358	0	240
2026.07.30	13:18:00	4075.462	4076.039	4073.520	4074.676	311	0	240
2026.07.30	13:19:00	4074.373	4075.515	4072.727	4073.230	356	0	240
2026.07.30	13:20:00	4073.179	4075.617	4071.898	4075.572	384	0	240
2026.07.30	13:21:00	4075.614	4080.072	4075.303	4079.517	333	0	240
2026.07.30	13:22:00	4079.464	4083.578	4079.217	4082.273	408	0	240
2026.07.30	13:23:00	4082.339	4084.111	4080.346	4081.544	502	0	240
2026.07.30	13:24:00	4081.821	4082.662	4080.903	4082.020	506	0	240
2026.07.30	13:25:00	4082.096	4082.977	4081.143	4081.862	457	0	240
2026.07.30	13:26:00	4081.746	4081.769	4078.229	4078.840	380	0	240
2026.07.30	13:27:00	4078.790	4079.033	4074.643	4074.958	403	0	240
2026.07.30	13:28:00	4074.906	4077.406	4074.144	4076.166	494	0	240
2026.07.30	13:29:00	4075.963	4080.144	4075.764	4080.144	348	0	240
2026.07.30	13:30:00	4080.051	4081.911	4077.121	4080.250	1078	0	240
2026.07.30	13:31:00	4080.300	4081.417	4077.816	4077.816	711	0	240
2026.07.30	13:32:00	4077.874	4079.823	4076.524	4077.385	667	0	240
2026.07.30	13:33:00	4077.455	4080.211	4076.970	4079.978	690	0	240
2026.07.30	13:34:00	4080.032	4081.496	4075.332	4075.875	689	0	240
2026.07.30	13:35:00	4075.825	4078.657	4074.821	4078.657	792	0	240
2026.07.30	13:36:00	4078.467	4085.076	4077.689	4083.985	1482	0	240
2026.07.30	13:37:00	4084.039	4093.950	4083.302	4093.753	1449	0	240
2026.07.30	13:38:00	4094.124	4098.780	4090.750	4097.799	1681	0	240
2026.07.30	13:39:00	4097.858	4098.732	4085.590	4091.401	1413	0	240
2026.07.30	13:40:00	4091.202	4091.783	4085.147	4090.047	1319	0	240
2026.07.30	13:41:00	4089.991	4093.233	4088.742	4091.634	1196	0	240
2026.07.30	13:42:00	4091.473	4095.511	4090.653	4093.276	1193	0	240
2026.07.30	13:43:00	4093.223	4096.092	4090.161	4094.128	950	0	240
2026.07.30	13:44:00	4094.187	4096.462	4088.082	4088.961	910	0	240
2026.07.30	13:45:00	4089.023	4091.237	4087.504	4088.062	817	0	240
2026.07.30	13:46:00	4087.760	4091.137	4085.542	4090.395	1071	0	240
2026.07.30	13:47:00	4090.541	4097.365	4089.940	4097.153	782	0	240
2026.07.30	13:48:00	4097.208	4101.676	4096.699	4099.385	1006	0	240
2026.07.30	13:49:00	4099.319	4099.929	4092.153	4094.958	981	0	240
2026.07.30	13:50:00	4094.755	4097.630	4093.274	4095.138	806	0	240
2026.07.30	13:51:00	4095.307	4100.991	4093.881	4100.060	976	0	240
2026.07.30	13:52:00	4100.180	4100.440	4096.058	4098.956	893	0	240
2026.07.30	13:53:00	4098.897	4102.945	4098.569	4100.109	873	0	240
2026.07.30	13:54:00	4100.164	4103.074	4099.223	4102.217	716	0	240
2026.07.30	13:55:00	4102.168	4104.494	4101.541	4103.360	699	0	240
2026.07.30	13:56:00	4103.315	4104.034	4102.039	4103.512	678	0	240
2026.07.30	13:57:00	4103.420	4103.477	4100.857	4102.528	547	0	240
2026.07.30	13:58:00	4102.597	4108.629	4102.597	4107.900	571	0	240
2026.07.30	13:59:00	4108.007	4112.606	4107.421	4111.998	904	0	240
2026.07.30	14:00:00	4112.110	4119.495	4109.520	4117.660	1722	0	240
2026.07.30	14:01:00	4117.722	4120.412	4109.548	4111.522	1830	0	240
2026.07.30	14:02:00	4111.596	4114.951	4107.955	4112.488	1525	0	240
2026.07.30	14:03:00	4112.610	4112.987	4108.676	4109.504	943	0	240
2026.07.30	14:04:00	4109.585	4110.250	4106.513	4107.462	705	0	240
2026.07.30	14:05:00	4107.526	4109.718	4105.083	4106.010	855	0	240
2026.07.30	14:06:00	4105.955	4106.550	4102.869	4103.594	924	0	240
2026.07.30	14:07:00	4103.655	4104.959	4095.753	4096.166	1112	0	240
2026.07.30	14:08:00	4096.223	4096.636	4093.817	4095.645	862	0	240
2026.07.30	14:09:00	4095.554	4100.783	4095.554	4099.172	956	0	240
2026.07.30	14:10:00	4099.031	4101.863	4098.941	4100.167	768	0	240
2026.07.30	14:11:00	4100.112	4102.505	4097.420	4102.222	651	0	240
2026.07.30	14:12:00	4101.891	4101.891	4096.554	4098.603	695	0	240
2026.07.30	14:13:00	4098.654	4098.810	4096.199	4097.370	670	0	240
2026.07.30	14:14:00	4097.313	4099.523	4096.700	4098.056	612	0	240
2026.07.30	14:15:00	4097.904	4100.105	4096.058	4097.874	720	0	240
2026.07.30	14:16:00	4098.144	4100.253	4097.702	4098.877	664	0	240
2026.07.30	14:17:00	4098.820	4099.836	4096.503	4097.895	630	0	240
2026.07.30	14:18:00	4097.837	4098.397	4091.869	4093.762	708	0	240
2026.07.30	14:19:00	4094.063	4094.908	4090.220	4090.908	667	0	240
2026.07.30	14:20:00	4090.859	4092.062	4087.714	4090.204	731	0	240
2026.07.30	14:21:00	4089.928	4092.707	4087.137	4092.429	729	0	240
2026.07.30	14:22:00	4092.739	4096.217	4092.277	4095.315	738	0	240
2026.07.30	14:23:00	4095.366	4098.508	4095.149	4097.324	579	0	240
2026.07.30	14:24:00	4097.382	4098.599	4088.271	4089.661	789	0	240
2026.07.30	14:25:00	4089.549	4092.414	4089.129	4091.341	607	0	240
2026.07.30	14:26:00	4091.631	4092.008	4087.119	4089.226	763	0	240
2026.07.30	14:27:00	4089.277	4093.973	4088.822	4093.072	730	0	240
2026.07.30	14:28:00	4092.969	4095.720	4092.768	4094.976	591	0	240
2026.07.30	14:29:00	4094.862	4096.241	4093.904	4096.213	695	0	240
2026.07.30	14:30:00	4096.017	4098.008	4094.573	4096.875	624	0	240
2026.07.30	14:31:00	4096.935	4098.681	4096.134	4097.145	680	0	240
2026.07.30	14:32:00	4097.091	4099.091	4095.963	4098.939	720	0	240
2026.07.30	14:33:00	4098.788	4103.037	4097.828	4100.015	846	0	240
2026.07.30	14:34:00	4099.900	4101.087	4098.957	4099.946	598	0	240
2026.07.30	14:35:00	4100.000	4102.014	4099.909	4100.883	440	0	240
2026.07.30	14:36:00	4100.825	4105.443	4100.204	4104.857	533	0	240
2026.07.30	14:37:00	4104.914	4105.170	4103.159	4104.309	414	0	240
2026.07.30	14:38:00	4104.497	4106.006	4102.259	4103.951	432	0	240
2026.07.30	14:39:00	4104.129	4106.144	4103.391	4105.922	386	0	240
2026.07.30	14:40:00	4105.869	4108.438	4105.340	4106.081	479	0	240
2026.07.30	14:41:00	4106.146	4107.438	4103.990	4106.240	422	0	240
2026.07.30	14:42:00	4106.052	4109.070	4105.679	4106.319	333	0	240
2026.07.30	14:43:00	4106.285	4109.337	4106.229	4107.744	374	0	240
2026.07.30	14:44:00	4107.669	4111.390	4107.513	4110.634	451	0	240
2026.07.30	14:45:00	4110.578	4113.247	4106.629	4106.824	640	0	240
2026.07.30	14:46:00	4107.019	4107.243	4104.092	4104.348	460	0	240
2026.07.30	14:47:00	4104.288	4104.633	4101.925	4102.818	389	0	240
2026.07.30	14:48:00	4102.768	4103.806	4101.800	4102.692	522	0	240
2026.07.30	14:49:00	4102.744	4105.662	4101.752	4104.609	416	0	240
2026.07.30	14:50:00	4104.403	4104.796	4098.639	4099.697	675	0	240
2026.07.30	14:51:00	4099.781	4102.257	4098.666	4102.197	501	0	240
2026.07.30	14:52:00	4101.928	4102.553	4099.488	4099.583	590	0	240
